condition,stream,mode,level,detector,filter,activation_row,blocks,alarms,alarm_rate,resets,reset_requests,rejected_updates,rejected_update_rate,reset_rejections,rows,resets_per_100k,event_applicable,detection_delay,commit_delay,missed_detections,missed_commits,scheduled_events,unexposed_false_alarm_rate,unexposed_blocks,event_recall
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,hddm_w,none,1000,249,176,0.7068273092369478,6,21,80,0.321285140562249,15,249000,2.4096385542168672,True,3.0,9.0,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,hddm_w,learned_features,1000,249,164,0.6586345381526104,2,24,76,0.30522088353413657,22,249000,0.8032128514056226,True,3.3333333333333335,51.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,hddm_w,learned_features_label,1000,249,182,0.7309236947791165,7,19,76,0.30522088353413657,12,249000,2.8112449799196786,True,1.6666666666666667,38.5,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,hellinger,none,1000,249,21,0.08433734939759036,1,7,68,0.27309236947791166,6,249000,0.4016064257028113,True,16.0,23.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,hellinger,learned_features,1000,249,25,0.10040160642570281,1,8,69,0.27710843373493976,7,249000,0.4016064257028113,True,6.666666666666667,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,hellinger,learned_features_label,1000,249,21,0.08433734939759036,0,3,58,0.23293172690763053,3,249000,0.0,True,14.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,d3_oof,none,1000,249,10,0.040160642570281124,0,3,64,0.2570281124497992,3,249000,0.0,True,10.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,d3_oof,learned_features,1000,249,6,0.024096385542168676,0,2,61,0.24497991967871485,2,249000,0.0,True,30.333333333333332,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__moderate__a2,RBF_I,concept,moderate,d3_oof,learned_features_label,1000,249,11,0.04417670682730924,0,4,53,0.21285140562248997,4,249000,0.0,True,4.333333333333333,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,adwin,none,1000,249,103,0.41365461847389556,2,20,72,0.2891566265060241,18,249000,0.8032128514056226,True,3.6666666666666665,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,adwin,learned_features,1000,249,96,0.3855421686746988,4,15,80,0.321285140562249,11,249000,1.6064257028112452,True,0.6666666666666666,34.0,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,adwin,learned_features_label,1000,249,102,0.40963855421686746,2,20,77,0.3092369477911647,18,249000,0.8032128514056226,True,0.6666666666666666,41.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,hddm_w,none,1000,249,171,0.6867469879518072,1,27,83,0.3333333333333333,26,249000,0.4016064257028113,True,1.0,33.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,hddm_w,learned_features,1000,249,177,0.7108433734939759,5,20,89,0.357429718875502,15,249000,2.0080321285140563,True,0.6666666666666666,26.0,0.0,0.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,hddm_w,learned_features_label,1000,249,180,0.7228915662650602,2,26,93,0.37349397590361444,24,249000,0.8032128514056226,True,1.0,41.25,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,hellinger,none,1000,249,25,0.10040160642570281,0,5,58,0.23293172690763053,5,249000,0.0,True,18.666666666666668,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,hellinger,learned_features,1000,249,27,0.10843373493975904,3,10,90,0.3614457831325301,7,249000,1.2048192771084336,True,1.6666666666666667,44.75,0.0,1.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,hellinger,learned_features_label,1000,249,20,0.08032128514056225,1,6,78,0.3132530120481928,5,249000,0.4016064257028113,True,14.666666666666666,50.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,d3_oof,none,1000,249,4,0.01606425702811245,0,0,57,0.2289156626506024,0,249000,0.0,True,47.25,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,d3_oof,learned_features,1000,249,9,0.03614457831325301,0,1,46,0.18473895582329317,1,249000,0.0,True,21.333333333333332,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__concept__severe__a2,RBF_I,concept,severe,d3_oof,learned_features_label,1000,249,8,0.0321285140562249,0,3,55,0.22088353413654618,3,249000,0.0,True,33.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,adwin,none,1000,249,100,0.40160642570281124,5,15,46,0.18473895582329317,10,249000,2.0080321285140563,True,0.6666666666666666,51.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,adwin,learned_features,1000,249,102,0.40963855421686746,3,14,91,0.3654618473895582,11,249000,1.2048192771084336,True,1.0,33.25,0.0,1.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,adwin,learned_features_label,1000,249,98,0.39357429718875503,4,13,66,0.26506024096385544,9,249000,1.6064257028112452,True,0.6666666666666666,52.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,hddm_w,none,1000,249,157,0.6305220883534136,5,19,59,0.23694779116465864,14,249000,2.0080321285140563,True,1.0,51.5,0.0,2.0,3.0,1.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,hddm_w,learned_features,1000,249,151,0.606425702811245,1,16,69,0.27710843373493976,15,249000,0.4016064257028113,True,2.6666666666666665,,0.0,3.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,hddm_w,learned_features_label,1000,249,165,0.6626506024096386,1,21,93,0.37349397590361444,20,249000,0.4016064257028113,True,1.3333333333333333,12.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,hellinger,none,1000,249,24,0.0963855421686747,1,7,76,0.30522088353413657,6,249000,0.4016064257028113,True,26.333333333333332,56.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,hellinger,learned_features,1000,249,25,0.10040160642570281,2,7,63,0.25301204819277107,5,249000,0.8032128514056226,True,7.666666666666667,51.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,hellinger,learned_features_label,1000,249,18,0.07228915662650602,1,6,68,0.27309236947791166,5,249000,0.4016064257028113,True,30.333333333333332,52.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,d3_oof,none,1000,249,8,0.0321285140562249,0,0,55,0.22088353413654618,0,249000,0.0,True,4.5,,2.0,3.0,3.0,0.0,1.0,0.33333333333333337
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,d3_oof,learned_features,1000,249,5,0.020080321285140562,1,3,61,0.24497991967871485,2,249000,0.4016064257028113,True,28.333333333333332,54.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__moderate__a2,RBF_I,splice,moderate,d3_oof,learned_features_label,1000,249,8,0.0321285140562249,1,1,60,0.24096385542168675,0,249000,0.4016064257028113,True,30.0,54.5,0.0,2.0,3.0,0.0,1.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,adwin,none,1000,249,79,0.3172690763052209,0,12,90,0.3614457831325301,12,249000,0.0,True,3.3333333333333335,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,adwin,learned_features,1000,249,78,0.3132530120481928,0,12,60,0.24096385542168675,12,249000,0.0,True,5.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,adwin,learned_features_label,1000,249,75,0.30120481927710846,0,8,67,0.26907630522088355,8,249000,0.0,True,8.666666666666666,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,hddm_w,none,1000,249,163,0.6546184738955824,0,19,69,0.27710843373493976,19,249000,0.0,True,2.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,hddm_w,learned_features,1000,249,164,0.6586345381526104,2,20,79,0.3172690763052209,18,249000,0.8032128514056226,True,2.6666666666666665,51.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,hddm_w,learned_features_label,1000,249,167,0.6706827309236948,2,19,83,0.3333333333333333,17,249000,0.8032128514056226,True,2.0,9.5,0.0,2.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,hellinger,none,1000,249,8,0.0321285140562249,0,6,71,0.285140562248996,6,249000,0.0,True,51.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,hellinger,learned_features,1000,249,9,0.03614457831325301,0,3,56,0.2248995983935743,3,249000,0.0,True,43.666666666666664,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,hellinger,learned_features_label,1000,249,21,0.08433734939759036,0,4,56,0.2248995983935743,4,249000,0.0,True,12.0,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,d3_oof,none,1000,249,7,0.028112449799196786,0,3,69,0.27710843373493976,3,249000,0.0,True,27.333333333333332,,0.0,3.0,3.0,,0.0,1.0
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,d3_oof,learned_features,1000,249,7,0.028112449799196786,0,2,62,0.24899598393574296,2,249000,0.0,True,27.0,,1.0,3.0,3.0,,0.0,0.6666666666666667
RBF_I__base_s2__splice__severe__a2,RBF_I,splice,severe,d3_oof,learned_features_label,1000,249,8,0.0321285140562249,0,4,56,0.2248995983935743,4,249000,0.0,True,20.666666666666668,,0.0,3.0,3.0,,0.0,1.0
radar__clean__none__anone,radar,clean,none,adwin,none,340000,145,99,0.6827586206896552,8,15,31,0.21379310344827587,7,144753,5.526655751521558,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,adwin,learned_features,340000,145,99,0.6827586206896552,8,15,31,0.21379310344827587,7,144753,5.526655751521558,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,adwin,learned_features_label,340000,145,103,0.7103448275862069,7,14,35,0.2413793103448276,7,144753,4.835823782581363,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,hddm_w,none,340000,145,77,0.5310344827586206,7,12,29,0.2,5,144753,4.835823782581363,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,hddm_w,learned_features,340000,145,77,0.5310344827586206,7,12,29,0.2,5,144753,4.835823782581363,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,hddm_w,learned_features_label,340000,145,85,0.5862068965517241,6,13,33,0.22758620689655173,7,144753,4.144991813641168,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,hellinger,none,340000,145,15,0.10344827586206896,3,6,27,0.18620689655172415,3,144753,2.072495906820584,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,hellinger,learned_features,340000,145,15,0.10344827586206896,3,6,27,0.18620689655172415,3,144753,2.072495906820584,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,hellinger,learned_features_label,340000,145,15,0.10344827586206896,3,6,26,0.1793103448275862,3,144753,2.072495906820584,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,d3_oof,none,340000,145,4,0.027586206896551724,3,4,17,0.11724137931034483,1,144753,2.072495906820584,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,d3_oof,learned_features,340000,145,4,0.027586206896551724,3,4,17,0.11724137931034483,1,144753,2.072495906820584,False,,,,,,,,
radar__clean__none__anone,radar,clean,none,d3_oof,learned_features_label,340000,145,5,0.034482758620689655,3,4,20,0.13793103448275862,1,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,adwin,none,340000,145,90,0.6206896551724138,10,14,39,0.2689655172413793,4,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,adwin,learned_features,340000,145,90,0.6206896551724138,10,14,39,0.2689655172413793,4,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,adwin,learned_features_label,340000,145,98,0.6758620689655173,11,13,35,0.2413793103448276,2,144753,7.599151658342141,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,hddm_w,none,340000,145,73,0.503448275862069,10,13,28,0.19310344827586207,3,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,hddm_w,learned_features,340000,145,73,0.503448275862069,10,13,28,0.19310344827586207,3,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,hddm_w,learned_features_label,340000,145,80,0.5517241379310345,9,14,32,0.2206896551724138,5,144753,6.217487720461752,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,hellinger,none,340000,145,12,0.08275862068965517,5,7,20,0.13793103448275862,2,144753,3.4541598447009734,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,hellinger,learned_features,340000,145,12,0.08275862068965517,5,7,20,0.13793103448275862,2,144753,3.4541598447009734,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,hellinger,learned_features_label,340000,145,8,0.05517241379310345,4,4,18,0.12413793103448276,0,144753,2.763327875760779,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,d3_oof,none,340000,145,5,0.034482758620689655,3,4,26,0.1793103448275862,1,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,d3_oof,learned_features,340000,145,5,0.034482758620689655,3,4,26,0.1793103448275862,1,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a0,radar,instance,moderate,d3_oof,learned_features_label,340000,145,5,0.034482758620689655,3,3,24,0.16551724137931034,0,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,adwin,none,340000,145,99,0.6827586206896552,10,15,27,0.18620689655172415,5,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,adwin,learned_features,340000,145,99,0.6827586206896552,10,15,27,0.18620689655172415,5,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,adwin,learned_features_label,340000,145,96,0.6620689655172414,9,12,33,0.22758620689655173,3,144753,6.217487720461752,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,hddm_w,none,340000,145,76,0.5241379310344828,11,13,32,0.2206896551724138,2,144753,7.599151658342141,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,hddm_w,learned_features,340000,145,76,0.5241379310344828,11,13,32,0.2206896551724138,2,144753,7.599151658342141,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,hddm_w,learned_features_label,340000,145,80,0.5517241379310345,10,13,38,0.2620689655172414,3,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,hellinger,none,340000,145,15,0.10344827586206896,6,7,33,0.22758620689655173,1,144753,4.144991813641168,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,hellinger,learned_features,340000,145,15,0.10344827586206896,6,7,33,0.22758620689655173,1,144753,4.144991813641168,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,hellinger,learned_features_label,340000,145,13,0.0896551724137931,2,5,25,0.1724137931034483,3,144753,1.3816639378803894,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,d3_oof,none,340000,145,4,0.027586206896551724,3,3,28,0.19310344827586207,0,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,d3_oof,learned_features,340000,145,4,0.027586206896551724,3,3,28,0.19310344827586207,0,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a1,radar,instance,moderate,d3_oof,learned_features_label,340000,145,4,0.027586206896551724,2,3,25,0.1724137931034483,1,144753,1.3816639378803894,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,adwin,none,340000,145,96,0.6620689655172414,7,12,24,0.16551724137931034,5,144753,4.835823782581363,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,adwin,learned_features,340000,145,96,0.6620689655172414,7,12,24,0.16551724137931034,5,144753,4.835823782581363,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,adwin,learned_features_label,340000,145,100,0.6896551724137931,10,14,30,0.20689655172413793,4,144753,6.908319689401947,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,hddm_w,none,340000,145,78,0.5379310344827586,7,14,38,0.2620689655172414,7,144753,4.835823782581363,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,hddm_w,learned_features,340000,145,78,0.5379310344827586,7,14,38,0.2620689655172414,7,144753,4.835823782581363,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,hddm_w,learned_features_label,340000,145,82,0.5655172413793104,9,10,27,0.18620689655172415,1,144753,6.217487720461752,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,hellinger,none,340000,145,6,0.041379310344827586,1,1,21,0.14482758620689656,0,144753,0.6908319689401947,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,hellinger,learned_features,340000,145,6,0.041379310344827586,1,1,21,0.14482758620689656,0,144753,0.6908319689401947,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,hellinger,learned_features_label,340000,145,12,0.08275862068965517,6,7,31,0.21379310344827587,1,144753,4.144991813641168,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,d3_oof,none,340000,145,4,0.027586206896551724,3,3,27,0.18620689655172415,0,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,d3_oof,learned_features,340000,145,4,0.027586206896551724,3,3,27,0.18620689655172415,0,144753,2.072495906820584,False,,,,,,,,
radar__instance__moderate__a2,radar,instance,moderate,d3_oof,learned_features_label,340000,145,3,0.020689655172413793,1,2,33,0.22758620689655173,1,144753,0.6908319689401947,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,adwin,none,340000,145,97,0.6689655172413793,11,14,29,0.2,3,144753,7.599151658342141,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,adwin,learned_features,340000,145,97,0.6689655172413793,11,14,29,0.2,3,144753,7.599151658342141,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,adwin,learned_features_label,340000,145,96,0.6620689655172414,8,13,33,0.22758620689655173,5,144753,5.526655751521558,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,hddm_w,none,340000,145,77,0.5310344827586206,11,14,24,0.16551724137931034,3,144753,7.599151658342141,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,hddm_w,learned_features,340000,145,77,0.5310344827586206,11,14,24,0.16551724137931034,3,144753,7.599151658342141,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,hddm_w,learned_features_label,340000,145,80,0.5517241379310345,6,13,24,0.16551724137931034,7,144753,4.144991813641168,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,hellinger,none,340000,145,11,0.07586206896551724,8,8,28,0.19310344827586207,0,144753,5.526655751521558,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,hellinger,learned_features,340000,145,11,0.07586206896551724,8,8,28,0.19310344827586207,0,144753,5.526655751521558,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,hellinger,learned_features_label,340000,145,13,0.0896551724137931,6,6,32,0.2206896551724138,0,144753,4.144991813641168,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,d3_oof,none,340000,145,3,0.020689655172413793,1,1,28,0.19310344827586207,0,144753,0.6908319689401947,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,d3_oof,learned_features,340000,145,3,0.020689655172413793,1,1,28,0.19310344827586207,0,144753,0.6908319689401947,False,,,,,,,,
radar__instance__severe__a0,radar,instance,severe,d3_oof,learned_features_label,340000,145,3,0.020689655172413793,2,2,17,0.11724137931034483,0,144753,1.3816639378803894,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,adwin,none,340000,145,90,0.6206896551724138,7,13,23,0.15862068965517243,6,144753,4.835823782581363,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,adwin,learned_features,340000,145,90,0.6206896551724138,7,13,23,0.15862068965517243,6,144753,4.835823782581363,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,adwin,learned_features_label,340000,145,98,0.6758620689655173,11,15,35,0.2413793103448276,4,144753,7.599151658342141,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,hddm_w,none,340000,145,79,0.5448275862068965,10,14,33,0.22758620689655173,4,144753,6.908319689401947,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,hddm_w,learned_features,340000,145,79,0.5448275862068965,10,14,33,0.22758620689655173,4,144753,6.908319689401947,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,hddm_w,learned_features_label,340000,145,91,0.6275862068965518,7,14,32,0.2206896551724138,7,144753,4.835823782581363,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,hellinger,none,340000,145,6,0.041379310344827586,4,4,32,0.2206896551724138,0,144753,2.763327875760779,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,hellinger,learned_features,340000,145,6,0.041379310344827586,4,4,32,0.2206896551724138,0,144753,2.763327875760779,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,hellinger,learned_features_label,340000,145,13,0.0896551724137931,4,6,31,0.21379310344827587,2,144753,2.763327875760779,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,d3_oof,none,340000,145,4,0.027586206896551724,2,2,37,0.25517241379310346,0,144753,1.3816639378803894,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,d3_oof,learned_features,340000,145,4,0.027586206896551724,2,2,37,0.25517241379310346,0,144753,1.3816639378803894,False,,,,,,,,
radar__instance__severe__a1,radar,instance,severe,d3_oof,learned_features_label,340000,145,4,0.027586206896551724,3,3,22,0.15172413793103448,0,144753,2.072495906820584,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,adwin,none,340000,145,94,0.6482758620689655,8,14,37,0.25517241379310346,6,144753,5.526655751521558,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,adwin,learned_features,340000,145,94,0.6482758620689655,8,14,37,0.25517241379310346,6,144753,5.526655751521558,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,adwin,learned_features_label,340000,145,104,0.7172413793103448,9,13,33,0.22758620689655173,4,144753,6.217487720461752,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,hddm_w,none,340000,145,67,0.46206896551724136,9,11,27,0.18620689655172415,2,144753,6.217487720461752,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,hddm_w,learned_features,340000,145,67,0.46206896551724136,9,11,27,0.18620689655172415,2,144753,6.217487720461752,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,hddm_w,learned_features_label,340000,145,86,0.593103448275862,10,13,40,0.27586206896551724,3,144753,6.908319689401947,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,hellinger,none,340000,145,6,0.041379310344827586,2,2,20,0.13793103448275862,0,144753,1.3816639378803894,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,hellinger,learned_features,340000,145,6,0.041379310344827586,2,2,20,0.13793103448275862,0,144753,1.3816639378803894,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,hellinger,learned_features_label,340000,145,7,0.04827586206896552,3,4,31,0.21379310344827587,1,144753,2.072495906820584,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,d3_oof,none,340000,145,3,0.020689655172413793,2,2,30,0.20689655172413793,0,144753,1.3816639378803894,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,d3_oof,learned_features,340000,145,3,0.020689655172413793,2,2,30,0.20689655172413793,0,144753,1.3816639378803894,False,,,,,,,,
radar__instance__severe__a2,radar,instance,severe,d3_oof,learned_features_label,340000,145,3,0.020689655172413793,1,2,18,0.12413793103448276,1,144753,0.6908319689401947,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,adwin,none,340000,145,120,0.8275862068965517,12,14,27,0.18620689655172415,2,144753,8.289983627282336,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,adwin,learned_features,340000,145,119,0.8206896551724138,11,14,28,0.19310344827586207,3,144753,7.599151658342141,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,adwin,learned_features_label,340000,145,111,0.7655172413793103,9,14,21,0.14482758620689656,5,144753,6.217487720461752,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,hddm_w,none,340000,145,97,0.6689655172413793,13,14,33,0.22758620689655173,1,144753,8.98081559622253,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,hddm_w,learned_features,340000,145,97,0.6689655172413793,10,11,25,0.1724137931034483,1,144753,6.908319689401947,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,hddm_w,learned_features_label,340000,145,94,0.6482758620689655,7,10,25,0.1724137931034483,3,144753,4.835823782581363,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,hellinger,none,340000,145,12,0.08275862068965517,5,5,25,0.1724137931034483,0,144753,3.4541598447009734,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,hellinger,learned_features,340000,145,13,0.0896551724137931,4,5,27,0.18620689655172415,1,144753,2.763327875760779,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,hellinger,learned_features_label,340000,145,9,0.06206896551724138,2,3,24,0.16551724137931034,1,144753,1.3816639378803894,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,d3_oof,none,340000,145,5,0.034482758620689655,1,1,22,0.15172413793103448,0,144753,0.6908319689401947,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,d3_oof,learned_features,340000,145,4,0.027586206896551724,3,3,29,0.2,0,144753,2.072495906820584,False,,,,,,,,
radar__concept__moderate__a0,radar,concept,moderate,d3_oof,learned_features_label,340000,145,3,0.020689655172413793,2,3,28,0.19310344827586207,1,144753,1.3816639378803894,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,adwin,none,340000,145,121,0.8344827586206897,10,13,24,0.16551724137931034,3,144753,6.908319689401947,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,adwin,learned_features,340000,145,115,0.7931034482758621,12,15,22,0.15172413793103448,3,144753,8.289983627282336,False,,,,,,,,
radar__concept__moderate__a1,radar,concept,moderate,adwin,learned_features_label,340000,145,113,0.7793103448275862,10,14,31,0.21379310344827587,4,144753,6.908319689401947,False,,,,,,,,
